"kodjaz","akrcis","kodcis","chodnota","zkrtext","text","admplod","admnepo","min_tupy","max_tupy","min_ostry","max_ostry","export_dwh"
"CS","INTERVAL",7700,"420674420674000","<674; 674>","674","1900-01-01","9999-09-09",,,674,674,
"CS","INTERVAL",7700,"420675420675000","<675; 675>","675","1900-01-01","9999-09-09",,,675,675,
"CS","INTERVAL",7700,"420676420676000","<676; 676>","676","1900-01-01","9999-09-09",,,676,676,
"CS","INTERVAL",7700,"420677420677000","<677; 677>","677","1900-01-01","9999-09-09",,,677,677,
"CS","INTERVAL",7700,"420678420678000","<678; 678>","678","1900-01-01","9999-09-09",,,678,678,
"CS","INTERVAL",7700,"420679420679000","<679; 679>","679","1900-01-01","9999-09-09",,,679,679,
"CS","INTERVAL",7700,"420680420680000","<680; 680>","680","1900-01-01","9999-09-09",,,680,680,
"CS","INTERVAL",7700,"420681420681000","<681; 681>","681","1900-01-01","9999-09-09",,,681,681,
"CS","INTERVAL",7700,"420682420682000","<682; 682>","682","1900-01-01","9999-09-09",,,682,682,
"CS","INTERVAL",7700,"420683420683000","<683; 683>","683","1900-01-01","9999-09-09",,,683,683,
"CS","INTERVAL",7700,"420684420684000","<684; 684>","684","1900-01-01","9999-09-09",,,684,684,
"CS","INTERVAL",7700,"420685420685000","<685; 685>","685","1900-01-01","9999-09-09",,,685,685,
"CS","INTERVAL",7700,"420686420686000","<686; 686>","686","1900-01-01","9999-09-09",,,686,686,
"CS","INTERVAL",7700,"420687420687000","<687; 687>","687","1900-01-01","9999-09-09",,,687,687,
"CS","INTERVAL",7700,"420688420688000","<688; 688>","688","1900-01-01","9999-09-09",,,688,688,
"CS","INTERVAL",7700,"420689420689000","<689; 689>","689","1900-01-01","9999-09-09",,,689,689,
"CS","INTERVAL",7700,"420690420690000","<690; 690>","690","1900-01-01","9999-09-09",,,690,690,
"CS","INTERVAL",7700,"420691420691000","<691; 691>","691","1900-01-01","9999-09-09",,,691,691,
"CS","INTERVAL",7700,"420692420692000","<692; 692>","692","1900-01-01","9999-09-09",,,692,692,
"CS","INTERVAL",7700,"420693420693000","<693; 693>","693","1900-01-01","9999-09-09",,,693,693,
"CS","INTERVAL",7700,"420694420694000","<694; 694>","694","1900-01-01","9999-09-09",,,694,694,
"CS","INTERVAL",7700,"420695420695000","<695; 695>","695","1900-01-01","9999-09-09",,,695,695,
"CS","INTERVAL",7700,"420696420696000","<696; 696>","696","1900-01-01","9999-09-09",,,696,696,
"CS","INTERVAL",7700,"420697420697000","<697; 697>","697","1900-01-01","9999-09-09",,,697,697,
"CS","INTERVAL",7700,"420698420698000","<698; 698>","698","1900-01-01","9999-09-09",,,698,698,
"CS","INTERVAL",7700,"420699420699000","<699; 699>","699","1900-01-01","9999-09-09",,,699,699,
"CS","INTERVAL",7700,"420700420700000","<700; 700>","700","1900-01-01","9999-09-09",,,700,700,
"CS","INTERVAL",7700,"420700620800000","<700; 800)","700 až 800 (více nebo rovno 700 a méně než 800)","1900-01-01","9999-09-09",,800,700,,
"CS","INTERVAL",7700,"420701420701000","<701; 701>","701","1900-01-01","9999-09-09",,,701,701,
"CS","INTERVAL",7700,"420702420702000","<702; 702>","702","1900-01-01","9999-09-09",,,702,702,
"CS","INTERVAL",7700,"420703420703000","<703; 703>","703","1900-01-01","9999-09-09",,,703,703,
"CS","INTERVAL",7700,"420704420704000","<704; 704>","704","1900-01-01","9999-09-09",,,704,704,
"CS","INTERVAL",7700,"420705420705000","<705; 705>","705","1900-01-01","9999-09-09",,,705,705,
"CS","INTERVAL",7700,"420706420706000","<706; 706>","706","1900-01-01","9999-09-09",,,706,706,
"CS","INTERVAL",7700,"420707420707000","<707; 707>","707","1900-01-01","9999-09-09",,,707,707,
"CS","INTERVAL",7700,"420708420708000","<708; 708>","708","1900-01-01","9999-09-09",,,708,708,
"CS","INTERVAL",7700,"420709420709000","<709; 709>","709","1900-01-01","9999-09-09",,,709,709,
"CS","INTERVAL",7700,"420710420710000","<710; 710>","710","1900-01-01","9999-09-09",,,710,710,
"CS","INTERVAL",7700,"420711420711000","<711; 711>","711","1900-01-01","9999-09-09",,,711,711,
"CS","INTERVAL",7700,"420712420712000","<712; 712>","712","1900-01-01","9999-09-09",,,712,712,
"CS","INTERVAL",7700,"420713420713000","<713; 713>","713","1900-01-01","9999-09-09",,,713,713,
"CS","INTERVAL",7700,"420714420714000","<714; 714>","714","1900-01-01","9999-09-09",,,714,714,
"CS","INTERVAL",7700,"420715420715000","<715; 715>","715","1900-01-01","9999-09-09",,,715,715,
"CS","INTERVAL",7700,"420716420716000","<716; 716>","716","1900-01-01","9999-09-09",,,716,716,
"CS","INTERVAL",7700,"420717420717000","<717; 717>","717","1900-01-01","9999-09-09",,,717,717,
"CS","INTERVAL",7700,"420718420718000","<718; 718>","718","1900-01-01","9999-09-09",,,718,718,
"CS","INTERVAL",7700,"420719420719000","<719; 719>","719","1900-01-01","9999-09-09",,,719,719,
"CS","INTERVAL",7700,"420720420720000","<720; 720>","720","1900-01-01","9999-09-09",,,720,720,
"CS","INTERVAL",7700,"420721420721000","<721; 721>","721","1900-01-01","9999-09-09",,,721,721,
"CS","INTERVAL",7700,"420722420722000","<722; 722>","722","1900-01-01","9999-09-09",,,722,722,
"CS","INTERVAL",7700,"420723420723000","<723; 723>","723","1900-01-01","9999-09-09",,,723,723,
"CS","INTERVAL",7700,"420724420724000","<724; 724>","724","1900-01-01","9999-09-09",,,724,724,
"CS","INTERVAL",7700,"420725420725000","<725; 725>","725","1900-01-01","9999-09-09",,,725,725,
"CS","INTERVAL",7700,"420726420726000","<726; 726>","726","1900-01-01","9999-09-09",,,726,726,
"CS","INTERVAL",7700,"420727420727000","<727; 727>","727","1900-01-01","9999-09-09",,,727,727,
"CS","INTERVAL",7700,"420728420728000","<728; 728>","728","1900-01-01","9999-09-09",,,728,728,
"CS","INTERVAL",7700,"420729420729000","<729; 729>","729","1900-01-01","9999-09-09",,,729,729,
"CS","INTERVAL",7700,"420730420730000","<730; 730>","730","1900-01-01","9999-09-09",,,730,730,
"CS","INTERVAL",7700,"420731420731000","<731; 731>","731","1900-01-01","9999-09-09",,,731,731,
"CS","INTERVAL",7700,"420732420732000","<732; 732>","732","1900-01-01","9999-09-09",,,732,732,
"CS","INTERVAL",7700,"420733420733000","<733; 733>","733","1900-01-01","9999-09-09",,,733,733,
"CS","INTERVAL",7700,"420734420734000","<734; 734>","734","1900-01-01","9999-09-09",,,734,734,
"CS","INTERVAL",7700,"420735420735000","<735; 735>","735","1900-01-01","9999-09-09",,,735,735,
"CS","INTERVAL",7700,"420736420736000","<736; 736>","736","1900-01-01","9999-09-09",,,736,736,
"CS","INTERVAL",7700,"420737420737000","<737; 737>","737","1900-01-01","9999-09-09",,,737,737,
"CS","INTERVAL",7700,"420738420738000","<738; 738>","738","1900-01-01","9999-09-09",,,738,738,
"CS","INTERVAL",7700,"420739420739000","<739; 739>","739","1900-01-01","9999-09-09",,,739,739,
"CS","INTERVAL",7700,"420740420740000","<740; 740>","740","1900-01-01","9999-09-09",,,740,740,
"CS","INTERVAL",7700,"420741420741000","<741; 741>","741","1900-01-01","9999-09-09",,,741,741,
"CS","INTERVAL",7700,"420742420742000","<742; 742>","742","1900-01-01","9999-09-09",,,742,742,
"CS","INTERVAL",7700,"420743420743000","<743; 743>","743","1900-01-01","9999-09-09",,,743,743,
"CS","INTERVAL",7700,"420744420744000","<744; 744>","744","1900-01-01","9999-09-09",,,744,744,
"CS","INTERVAL",7700,"420745420745000","<745; 745>","745","1900-01-01","9999-09-09",,,745,745,
"CS","INTERVAL",7700,"420746420746000","<746; 746>","746","1900-01-01","9999-09-09",,,746,746,
"CS","INTERVAL",7700,"420747420747000","<747; 747>","747","1900-01-01","9999-09-09",,,747,747,
"CS","INTERVAL",7700,"420748420748000","<748; 748>","748","1900-01-01","9999-09-09",,,748,748,
"CS","INTERVAL",7700,"420749420749000","<749; 749>","749","1900-01-01","9999-09-09",,,749,749,
"CS","INTERVAL",7700,"420750420750000","<750; 750>","750","1900-01-01","9999-09-09",,,750,750,
"CS","INTERVAL",7700,"420751420751000","<751; 751>","751","1900-01-01","9999-09-09",,,751,751,
"CS","INTERVAL",7700,"420752420752000","<752; 752>","752","1900-01-01","9999-09-09",,,752,752,
"CS","INTERVAL",7700,"420753420753000","<753; 753>","753","1900-01-01","9999-09-09",,,753,753,
"CS","INTERVAL",7700,"420754420754000","<754; 754>","754","1900-01-01","9999-09-09",,,754,754,
"CS","INTERVAL",7700,"420755420755000","<755; 755>","755","1900-01-01","9999-09-09",,,755,755,
"CS","INTERVAL",7700,"420756420756000","<756; 756>","756","1900-01-01","9999-09-09",,,756,756,
"CS","INTERVAL",7700,"420757420757000","<757; 757>","757","1900-01-01","9999-09-09",,,757,757,
"CS","INTERVAL",7700,"420758420758000","<758; 758>","758","1900-01-01","9999-09-09",,,758,758,
"CS","INTERVAL",7700,"420759420759000","<759; 759>","759","1900-01-01","9999-09-09",,,759,759,
"CS","INTERVAL",7700,"420760420760000","<760; 760>","760","1900-01-01","9999-09-09",,,760,760,
"CS","INTERVAL",7700,"420761420761000","<761; 761>","761","1900-01-01","9999-09-09",,,761,761,
"CS","INTERVAL",7700,"420762420762000","<762; 762>","762","1900-01-01","9999-09-09",,,762,762,
"CS","INTERVAL",7700,"420763420763000","<763; 763>","763","1900-01-01","9999-09-09",,,763,763,
"CS","INTERVAL",7700,"420764420764000","<764; 764>","764","1900-01-01","9999-09-09",,,764,764,
"CS","INTERVAL",7700,"420765420765000","<765; 765>","765","1900-01-01","9999-09-09",,,765,765,
"CS","INTERVAL",7700,"420766420766000","<766; 766>","766","1900-01-01","9999-09-09",,,766,766,
"CS","INTERVAL",7700,"420767420767000","<767; 767>","767","1900-01-01","9999-09-09",,,767,767,
"CS","INTERVAL",7700,"420768420768000","<768; 768>","768","1900-01-01","9999-09-09",,,768,768,
"CS","INTERVAL",7700,"420769420769000","<769; 769>","769","1900-01-01","9999-09-09",,,769,769,
"CS","INTERVAL",7700,"420770420770000","<770; 770>","770","1900-01-01","9999-09-09",,,770,770,
"CS","INTERVAL",7700,"420771420771000","<771; 771>","771","1900-01-01","9999-09-09",,,771,771,
"CS","INTERVAL",7700,"420772420772000","<772; 772>","772","1900-01-01","9999-09-09",,,772,772,
"CS","INTERVAL",7700,"420773420773000","<773; 773>","773","1900-01-01","9999-09-09",,,773,773,
"CS","INTERVAL",7700,"420774420774000","<774; 774>","774","1900-01-01","9999-09-09",,,774,774,
"CS","INTERVAL",7700,"420775420775000","<775; 775>","775","1900-01-01","9999-09-09",,,775,775,
"CS","INTERVAL",7700,"420776420776000","<776; 776>","776","1900-01-01","9999-09-09",,,776,776,
"CS","INTERVAL",7700,"420777420777000","<777; 777>","777","1900-01-01","9999-09-09",,,777,777,
"CS","INTERVAL",7700,"420778420778000","<778; 778>","778","1900-01-01","9999-09-09",,,778,778,
"CS","INTERVAL",7700,"420779420779000","<779; 779>","779","1900-01-01","9999-09-09",,,779,779,
"CS","INTERVAL",7700,"420780420780000","<780; 780>","780","1900-01-01","9999-09-09",,,780,780,
"CS","INTERVAL",7700,"420781420781000","<781; 781>","781","1900-01-01","9999-09-09",,,781,781,
"CS","INTERVAL",7700,"420782420782000","<782; 782>","782","1900-01-01","9999-09-09",,,782,782,
"CS","INTERVAL",7700,"420783420783000","<783; 783>","783","1900-01-01","9999-09-09",,,783,783,
"CS","INTERVAL",7700,"420784420784000","<784; 784>","784","1900-01-01","9999-09-09",,,784,784,
"CS","INTERVAL",7700,"420785420785000","<785; 785>","785","1900-01-01","9999-09-09",,,785,785,
"CS","INTERVAL",7700,"420786420786000","<786; 786>","786","1900-01-01","9999-09-09",,,786,786,
"CS","INTERVAL",7700,"420787420787000","<787; 787>","787","1900-01-01","9999-09-09",,,787,787,
"CS","INTERVAL",7700,"420788420788000","<788; 788>","788","1900-01-01","9999-09-09",,,788,788,
"CS","INTERVAL",7700,"420789420789000","<789; 789>","789","1900-01-01","9999-09-09",,,789,789,
"CS","INTERVAL",7700,"420790420790000","<790; 790>","790","1900-01-01","9999-09-09",,,790,790,
"CS","INTERVAL",7700,"420791420791000","<791; 791>","791","1900-01-01","9999-09-09",,,791,791,
"CS","INTERVAL",7700,"420792420792000","<792; 792>","792","1900-01-01","9999-09-09",,,792,792,
"CS","INTERVAL",7700,"420793420793000","<793; 793>","793","1900-01-01","9999-09-09",,,793,793,
"CS","INTERVAL",7700,"420794420794000","<794; 794>","794","1900-01-01","9999-09-09",,,794,794,
"CS","INTERVAL",7700,"420795420795000","<795; 795>","795","1900-01-01","9999-09-09",,,795,795,
"CS","INTERVAL",7700,"420796420796000","<796; 796>","796","1900-01-01","9999-09-09",,,796,796,
"CS","INTERVAL",7700,"420797420797000","<797; 797>","797","1900-01-01","9999-09-09",,,797,797,
"CS","INTERVAL",7700,"420798420798000","<798; 798>","798","1900-01-01","9999-09-09",,,798,798,
"CS","INTERVAL",7700,"420799420799000","<799; 799>","799","1900-01-01","9999-09-09",,,799,799,
"CS","INTERVAL",7700,"420800420800000","<800; 800>","800","1900-01-01","9999-09-09",,,800,800,
"CS","INTERVAL",7700,"420800620900000","<800; 900)","800 až 900 (více nebo rovno 800 a méně než 900)","1900-01-01","9999-09-09",,900,800,,
"CS","INTERVAL",7700,"420801420801000","<801; 801>","801","1900-01-01","9999-09-09",,,801,801,
"CS","INTERVAL",7700,"420802420802000","<802; 802>","802","1900-01-01","9999-09-09",,,802,802,
"CS","INTERVAL",7700,"420803420803000","<803; 803>","803","1900-01-01","9999-09-09",,,803,803,
"CS","INTERVAL",7700,"420804420804000","<804; 804>","804","1900-01-01","9999-09-09",,,804,804,
"CS","INTERVAL",7700,"420805420805000","<805; 805>","805","1900-01-01","9999-09-09",,,805,805,
"CS","INTERVAL",7700,"420806420806000","<806; 806>","806","1900-01-01","9999-09-09",,,806,806,
"CS","INTERVAL",7700,"420807420807000","<807; 807>","807","1900-01-01","9999-09-09",,,807,807,
"CS","INTERVAL",7700,"420808420808000","<808; 808>","808","1900-01-01","9999-09-09",,,808,808,
"CS","INTERVAL",7700,"420809420809000","<809; 809>","809","1900-01-01","9999-09-09",,,809,809,
"CS","INTERVAL",7700,"420810420810000","<810; 810>","810","1900-01-01","9999-09-09",,,810,810,
"CS","INTERVAL",7700,"420811420811000","<811; 811>","811","1900-01-01","9999-09-09",,,811,811,
"CS","INTERVAL",7700,"420812420812000","<812; 812>","812","1900-01-01","9999-09-09",,,812,812,
"CS","INTERVAL",7700,"420813420813000","<813; 813>","813","1900-01-01","9999-09-09",,,813,813,
"CS","INTERVAL",7700,"420814420814000","<814; 814>","814","1900-01-01","9999-09-09",,,814,814,
"CS","INTERVAL",7700,"420815420815000","<815; 815>","815","1900-01-01","9999-09-09",,,815,815,
"CS","INTERVAL",7700,"420816420816000","<816; 816>","816","1900-01-01","9999-09-09",,,816,816,
"CS","INTERVAL",7700,"420817420817000","<817; 817>","817","1900-01-01","9999-09-09",,,817,817,
"CS","INTERVAL",7700,"420818420818000","<818; 818>","818","1900-01-01","9999-09-09",,,818,818,
"CS","INTERVAL",7700,"420819420819000","<819; 819>","819","1900-01-01","9999-09-09",,,819,819,
"CS","INTERVAL",7700,"420820420820000","<820; 820>","820","1900-01-01","9999-09-09",,,820,820,
"CS","INTERVAL",7700,"420821420821000","<821; 821>","821","1900-01-01","9999-09-09",,,821,821,
"CS","INTERVAL",7700,"420822420822000","<822; 822>","822","1900-01-01","9999-09-09",,,822,822,
"CS","INTERVAL",7700,"420823420823000","<823; 823>","823","1900-01-01","9999-09-09",,,823,823,
"CS","INTERVAL",7700,"420824420824000","<824; 824>","824","1900-01-01","9999-09-09",,,824,824,
"CS","INTERVAL",7700,"420825420825000","<825; 825>","825","1900-01-01","9999-09-09",,,825,825,
"CS","INTERVAL",7700,"420826420826000","<826; 826>","826","1900-01-01","9999-09-09",,,826,826,
"CS","INTERVAL",7700,"420827420827000","<827; 827>","827","1900-01-01","9999-09-09",,,827,827,
"CS","INTERVAL",7700,"420828420828000","<828; 828>","828","1900-01-01","9999-09-09",,,828,828,
"CS","INTERVAL",7700,"420829420829000","<829; 829>","829","1900-01-01","9999-09-09",,,829,829,
"CS","INTERVAL",7700,"420830420830000","<830; 830>","830","1900-01-01","9999-09-09",,,830,830,
"CS","INTERVAL",7700,"420831420831000","<831; 831>","831","1900-01-01","9999-09-09",,,831,831,
"CS","INTERVAL",7700,"420832420832000","<832; 832>","832","1900-01-01","9999-09-09",,,832,832,
"CS","INTERVAL",7700,"420833420833000","<833; 833>","833","1900-01-01","9999-09-09",,,833,833,
"CS","INTERVAL",7700,"420834420834000","<834; 834>","834","1900-01-01","9999-09-09",,,834,834,
"CS","INTERVAL",7700,"420835420835000","<835; 835>","835","1900-01-01","9999-09-09",,,835,835,
"CS","INTERVAL",7700,"420836420836000","<836; 836>","836","1900-01-01","9999-09-09",,,836,836,
"CS","INTERVAL",7700,"420837420837000","<837; 837>","837","1900-01-01","9999-09-09",,,837,837,
"CS","INTERVAL",7700,"420838420838000","<838; 838>","838","1900-01-01","9999-09-09",,,838,838,
"CS","INTERVAL",7700,"420839420839000","<839; 839>","839","1900-01-01","9999-09-09",,,839,839,
"CS","INTERVAL",7700,"420840420840000","<840; 840>","840","1900-01-01","9999-09-09",,,840,840,
"CS","INTERVAL",7700,"420841420841000","<841; 841>","841","1900-01-01","9999-09-09",,,841,841,
"CS","INTERVAL",7700,"420842420842000","<842; 842>","842","1900-01-01","9999-09-09",,,842,842,
"CS","INTERVAL",7700,"420843420843000","<843; 843>","843","1900-01-01","9999-09-09",,,843,843,
"CS","INTERVAL",7700,"420844420844000","<844; 844>","844","1900-01-01","9999-09-09",,,844,844,
"CS","INTERVAL",7700,"420845420845000","<845; 845>","845","1900-01-01","9999-09-09",,,845,845,
"CS","INTERVAL",7700,"420846420846000","<846; 846>","846","1900-01-01","9999-09-09",,,846,846,
"CS","INTERVAL",7700,"420847420847000","<847; 847>","847","1900-01-01","9999-09-09",,,847,847,
"CS","INTERVAL",7700,"420848420848000","<848; 848>","848","1900-01-01","9999-09-09",,,848,848,
"CS","INTERVAL",7700,"420849420849000","<849; 849>","849","1900-01-01","9999-09-09",,,849,849,
"CS","INTERVAL",7700,"420850420850000","<850; 850>","850","1900-01-01","9999-09-09",,,850,850,
"CS","INTERVAL",7700,"420851420851000","<851; 851>","851","1900-01-01","9999-09-09",,,851,851,
"CS","INTERVAL",7700,"420852420852000","<852; 852>","852","1900-01-01","9999-09-09",,,852,852,
"CS","INTERVAL",7700,"420853420853000","<853; 853>","853","1900-01-01","9999-09-09",,,853,853,
"CS","INTERVAL",7700,"420854420854000","<854; 854>","854","1900-01-01","9999-09-09",,,854,854,
"CS","INTERVAL",7700,"420855420855000","<855; 855>","855","1900-01-01","9999-09-09",,,855,855,
"CS","INTERVAL",7700,"420856420856000","<856; 856>","856","1900-01-01","9999-09-09",,,856,856,
"CS","INTERVAL",7700,"420857420857000","<857; 857>","857","1900-01-01","9999-09-09",,,857,857,
"CS","INTERVAL",7700,"420858420858000","<858; 858>","858","1900-01-01","9999-09-09",,,858,858,
"CS","INTERVAL",7700,"420859420859000","<859; 859>","859","1900-01-01","9999-09-09",,,859,859,
"CS","INTERVAL",7700,"420860420860000","<860; 860>","860","1900-01-01","9999-09-09",,,860,860,
"CS","INTERVAL",7700,"420861420861000","<861; 861>","861","1900-01-01","9999-09-09",,,861,861,
"CS","INTERVAL",7700,"420862420862000","<862; 862>","862","1900-01-01","9999-09-09",,,862,862,
"CS","INTERVAL",7700,"420863420863000","<863; 863>","863","1900-01-01","9999-09-09",,,863,863,
"CS","INTERVAL",7700,"420864420864000","<864; 864>","864","1900-01-01","9999-09-09",,,864,864,
"CS","INTERVAL",7700,"420865420865000","<865; 865>","865","1900-01-01","9999-09-09",,,865,865,
"CS","INTERVAL",7700,"420866420866000","<866; 866>","866","1900-01-01","9999-09-09",,,866,866,
"CS","INTERVAL",7700,"420867420867000","<867; 867>","867","1900-01-01","9999-09-09",,,867,867,
"CS","INTERVAL",7700,"420868420868000","<868; 868>","868","1900-01-01","9999-09-09",,,868,868,
"CS","INTERVAL",7700,"420869420869000","<869; 869>","869","1900-01-01","9999-09-09",,,869,869,
"CS","INTERVAL",7700,"420870420870000","<870; 870>","870","1900-01-01","9999-09-09",,,870,870,
"CS","INTERVAL",7700,"420871420871000","<871; 871>","871","1900-01-01","9999-09-09",,,871,871,
